,phraseNumber,speaker,emotion,transcript
3696,30,TP0,neutral,Każdy taniz ma swój własny rytm.
3697,31,TP0,neutral,Dokarmcie koty wychodząc z domu.
3698,32,TP0,neutral,"Pamiętaj, że nadzieja umiera ostatnio."
3699,33,TP0,neutral,Po operacji nie mam żadnych bliźni.
3700,34,TP0,neutral,Pan Janek jest naszym nowym sąsiadem.
3701,35,TP0,neutral,Aby upić ciasto muszę kupić mączkę.
3702,36,TP0,neutral,Ten pomysł trąci brakiem realizmu.
3703,37,TP0,neutral,Relaksujące piosenki poprawiają nastrój.
3704,38,TP0,neutral,Rut Smoka to serial telewizyjny.
3705,39,TP0,neutral,Siwa oznacza żałobę po zmarłym.
3706,4,TP0,neutral,Dzieci muszą dużo jeść.
3707,40,TP0,neutral,W dzieciństwie uwielbiałem klekdy.
3708,41,TP0,neutral,W parku rośnie ogromne drzewo.
3709,42,TP0,neutral,"Przyjaciel to ktoś, kto zawsze jest po mojej stronie."
3710,43,TP0,neutral,Niania odegrała w moim życiu ważną rolę.
3711,44,TP0,neutral,"Tęsknota to uczucie, które każdy z nas zna."
3712,45,TP0,neutral,Postanowiłem wynająć samochód na wakacje.
3713,46,TP0,neutral,Żołowica to dawne określenie na siostrę męża.
3714,47,TP0,neutral,Król był bardzo sprawiedliwym człowiekiem.
3715,48,TP0,neutral,Moja dziewczyna świętuje urodziny w sobotę.
3716,49,TP0,neutral,"Niektórzy powiedzą, że to państwo z kartonu."
3717,5,TP0,neutral,Przestań go jeudić.
3718,50,TP0,neutral,W muzeum można zobaczyć szkielet dinozaura.
3719,51,TP0,neutral,Strzelec to znak zadiaku następujący po skorpionie.
3720,52,TP0,neutral,Nazwaną kończyną często zakłada się gips.
3721,53,TP0,neutral,"Kittel to strój, który noszą lekarze."
3722,54,TP0,neutral,W grudniu często pada śnieg.
3723,55,TP0,neutral,Chodzę do szkoły prawie codziennie.
3724,56,TP0,neutral,Moje dziecko umie już mówić kilka słów.
3725,57,TP0,neutral,"Jest inaczej, aby polepszyć swoje zdrowie."
3726,58,TP0,neutral,Otrzymałem piękną pocztówkę z widokiem na górę.
3727,59,TP0,neutral,Kupiłem nowy słownik języka hiszpańskiego.
3728,6,TP0,neutral,"Dziunia, nie jesteś moim szefem."
3729,60,TP0,neutral,Podczas wakacji udało mi się zobaczyć delfiny.
3730,61,TP0,neutral,Zupa pomidorowa to moje ulubione danie.
3731,62,TP0,neutral,Twoje słowo ma dla mnie wielkie znaczenie.
3732,63,TP0,neutral,Moja wizja na przyszłość jest jasna i wyraźna.
3733,64,TP0,neutral,Ucho wykrywa dźwięki o różnej częstotliwości.
3734,65,TP0,neutral,Podczas remontu odkryliśmy staro-dawny mur.
3735,66,TP0,neutral,Rtęć jest jednym z pierwiastków chemicznych.
3736,67,TP0,neutral,Miłość jest jednym z najpiękniejszych uczuć.
3737,68,TP0,neutral,Zamek w Malborku jest jednym z najpiękniejszych w Polsce.
3738,69,TP0,neutral,Przez most na rzece można szybko dotrzeć do miasta.
3739,7,TP0,neutral,Życie jest pełne niespodzianek.
3740,70,TP0,neutral,Człowiek zaczyna umierać już w momencie narodzin.
3741,71,TP0,neutral,Baza wojskowa jest strategicznym punktem dla armii.
3742,72,TP0,neutral,Bastion był kiedyś ważnym elementem obrony miasta.
3743,73,TP0,neutral,Zawsze stawiam przed rzeczownikami właściwy rodzajnik.
3744,74,TP0,neutral,Ta liczba wydaje się być błędna. Sprawdźcie jeszcze raz.
3745,75,TP0,neutral,Moja testowa czasem przyjeżdża do nas w weekend.
3746,76,TP0,neutral,Woda jest podstawowym składnikiem życia na Ziemi.
3747,77,TP0,neutral,Marzec kojarzy się z wiosennnymi promieniami słońca.
3748,78,TP0,neutral,Moim ulubionym sosem do pizzy jest sos cząstkowy.
3749,79,TP0,neutral,Mleko jest źródłem wapnia i innych składników odżywczych.
3750,8,TP0,neutral,Mój aczeczka jest bardzo pomocna.
3751,80,TP0,neutral,Do dzisiejszego obiadu potrzebuję mojego garnczka.
3752,81,TP0,neutral,W lipcu jeżdżę z rodziną na wakacje nad morzem.
3753,82,TP0,neutral,Czerwiec kojarzy się z końcem roku szkolnego.
3754,83,TP0,neutral,Ten zierabak jest wychowany zgodnie z najlepszymi standardami
3755,84,TP0,neutral,Kontroli świadczenia za udzieloną pożyczkę były bardzo wysokie.
3756,85,TP0,neutral,"W bankach można założyć konto osobiste, oszczędnościowe lub kredytowe."
3757,86,TP0,neutral,Myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu.
3758,87,TP0,neutral,Na targach rzemieślniczych można zobaczyć wiele unikatowych produktów.
3759,88,TP0,neutral,Jabłko jest bogatym źródłem witamin i składników odżywczych.
3760,89,TP0,neutral,Dopełniacz jest jednym z przypadków gramatycznych w języku polskim.
3761,9,TP0,neutral,Piłka nożna to moja pasja.
3762,90,TP0,neutral,Choroba gregoriańska jest wykonywana podczas uroczystych nabożeństw.
3763,1,TP0,sadness,Lubię czytać przed snem.
3764,10,TP0,sadness,Kupiłem nową szafę do sypialni.
3765,11,TP0,sadness,Nie zachowałuj się jak żigolak.
3766,12,TP0,sadness,Mój też zawsze służy radą.
3767,13,TP0,sadness,Interesuje mnie historia Polski.
3768,14,TP0,sadness,Ten miesiąc minął bardzo szybko.
3769,15,TP0,sadness,sporadycznie chodzę na siłownie.
3770,16,TP0,sadness,"- Racja, ten pomysł jest najlepszy."
3771,17,TP0,sadness,Chcę przeczytać ten artykuł jeszcze raz
3772,18,TP0,sadness,Kwiecień to czwarty miesiąc w roku.
3773,19,TP0,sadness,W wolnym czasie lubię czytać książki.
3774,2,TP0,sadness,- Nie waźmy się ze sobą.
3775,20,TP0,sadness,Zima - to czas jeżdżenia na sankach.
3776,21,TP0,sadness,Egipcjanie uważali ibisy za święte.
3777,22,TP0,sadness,"Piesek wszedł do rzeki, żeby pływać."
3778,23,TP0,sadness,Woda w basenie jest bardzo ciepła.
3779,24,TP0,sadness,Miasto tętni życiem nawet w nocy.
3780,25,TP0,sadness,Gorzka czekolada - jest idealna na deser.
3781,26,TP0,sadness,Ten gen potrafi spełniać życzenia.
3782,27,TP0,sadness,W niedzielę szkoła jest zamknięta.
3783,28,TP0,sadness,Podczas medytacji można wejść w trance.
3784,29,TP0,sadness,W październiku zaczyna się jesień.
3785,3,TP0,sadness,- Chodźmy w tango.
3786,30,TP0,sadness,Każdy taniec ma swój własny rytm.
3787,31,TP0,sadness,"Dokarmcie koty, wychodząc z domu."
3788,32,TP0,sadness,"Pamiętaj, że nadzieją mira ostatnia."
3789,33,TP0,sadness,Po operacji nie mam żadnych blizn.
3790,34,TP0,sadness,Pan Janek jest naszym nowym sąsiadem.
3791,35,TP0,sadness,Aby upiec ciasto muszę kupić małączkę.
3792,36,TP0,sadness,Ten pomysł trąci brakiem realizmu.
3793,37,TP0,sadness,Relaksujące piosenki poprawiają nastroje.
3794,38,TP0,sadness,Ruth smakowała to serial telewizyjny.
3795,39,TP0,sadness,Siwa oznacza żałobę po zmarłym.
3796,4,TP0,sadness,Dzieci muszą dużo jeść.
3797,40,TP0,sadness,W dzieciństwie uwielbiałem klejdy.
3798,41,TP0,sadness,W parku rośnie ogromne drzewo.
3799,42,TP0,sadness,"Przyjaciel to ktoś, kto zawsze jest po mojej stronie."
3800,43,TP0,sadness,Niania odegrała w moim życiu ważną rolę.
3801,44,TP0,sadness,"tęsknota to uczucie, które każdy z nas zna."
3802,45,TP0,sadness,Wynajdź samochód na wakacje.
3803,46,TP0,sadness,Żółwica to dawno określenie naszostre męża.
3804,47,TP0,sadness,Król był bardzo sprawiedliwym człowiekiem.
3805,48,TP0,sadness,Moja dziewczyna świętuje urodziny w sobotę.
3806,49,TP0,sadness,"Niektórzy powiedzą, że to państwo z kartonu."
3807,5,TP0,sadness,Przestań go jeździć.
3808,50,TP0,sadness,W muzeum można zobaczyć szkielet dinozaura.
3809,51,TP0,sadness,Strzelec to znak zodiaku następujący po skorpionie.
3810,52,TP0,sadness,Na złamaną kończynę często zakłada się gibs.
3811,53,TP0,sadness,"Kittel to strój, który noszą lekarze."
3812,54,TP0,sadness,"Krótnie, często pada śnieg."
3813,55,TP0,sadness,Chodzę do szkoły prawie codziennie.
3814,56,TP0,sadness,Moje dziecko umie już mówić kilka słów.
3815,57,TP0,sadness,"Jejcie inaczej, aby polepszyć swoje zdrowie."
3816,58,TP0,sadness,Otrzymałem piękną pocztówkę z widokiem na góry.
3817,59,TP0,sadness,Kupiłem nowy słownik języka hiszpańskiego.
3818,6,TP0,sadness,"Dziunia, nie jesteś moim szefem."
3819,60,TP0,sadness,Podczas wakacji udało mi się zobaczyć delfiny.
3820,61,TP0,sadness,Zupa pomidorowa - to moje ulubione danie.
3821,62,TP0,sadness,Twoje słowo ma dla mnie wielkie znaczenie.
3822,63,TP0,sadness,Moja wizja na przyszłość jest jasna i wyraźna.
3823,64,TP0,sadness,Ucho wykrywa dźwięki różnej częstotliwości.
3824,65,TP0,sadness,Podczas remonto odkryliśmy staro-downe mury.
3825,66,TP0,sadness,Rtęć jest jednym z pierwiastków chemicznych.
3826,67,TP0,sadness,Miłość jest jednym z najpiękniejszych uczuć.
3827,68,TP0,sadness,Samek w Alborku jest jednym z najpiękniejszych w Polsce.
3828,69,TP0,sadness,Przez most na rzece można szybko dotrzeć do miasta.
3829,7,TP0,sadness,Życie jest pełne niespodzianek.
3830,70,TP0,sadness,Człowiek zaczyna umierać już w momencie narodzin.
3831,71,TP0,sadness,Bazy wojskowa jest strategicznym punktem dla armii.
3832,72,TP0,sadness,Bastjon był kiedyś ważnym elementem obrony miasta.
3833,73,TP0,sadness,Zawsze stawiam przed rzeczownikami właściwy rodzajnik.
3834,74,TP0,sadness,Ta liczba wydaje się być błędna sprawdźcie jeszcze raz.
3835,75,TP0,sadness,Moja teściowa czasem przyjeżdża do nas w weekend
3836,76,TP0,sadness,Woda jest podstawowym składnikiem życia na Ziemi.
3837,77,TP0,sadness,Marzec kojarzy się z wiosennimi promieniami słońca.
3838,78,TP0,sadness,Moim ulubionym sosem do pizzy jest sos czosnkowy.
3839,79,TP0,sadness,Mleko jest źródłem wapnia i innych składników odżywczych.
3840,8,TP0,sadness,Moja ciocia jest bardzo pomocna.
3841,80,TP0,sadness,Do dzisiejszego obiadu potrzebuje małego garęczka.
3842,81,TP0,sadness,W lipcu wyjeżdżam z rodziną na wakacje nad morze.
3843,82,TP0,sadness,Czerwiec kojarzy się z zakończeniem roku szkolnego
3844,83,TP0,sadness,Ten zrzebak jest wychowany zgodnie z najlepszymi standardami.
3845,84,TP0,sadness,Kontrzeświadczenie za udzieloną pożyczkę było bardzo wysokie.
3846,85,TP0,sadness,"W bankach można założyć konto osobiste, oszczędnościowe lub kredytowe."
3847,86,TP0,sadness,Myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu.
3848,87,TP0,sadness,Na targach rzemieślniczych można zobaczyć wiele unikatowych produktów.
3849,88,TP0,sadness,Jałko jest bogatym źródłem witamin i składników odżywczych.
3850,89,TP0,sadness,dopełniać jest jednym z przypadków gramatycznych w języku polskim.
3851,9,TP0,sadness,Pilkanożna to moja pasja.
3852,90,TP0,sadness,Harał gregoriański jest wykonywany podczas uroczystych nabożeństw.
3853,1,TP0,surprised,Lubię czytać przed snem.
3854,10,TP0,surprised,Kupiłem nową szafę do sypialni.
3855,11,TP0,surprised,Nie zachowuj się jak żigolak.
3856,12,TP0,surprised,Mój taj zawsze służy radom.
3857,13,TP0,surprised,Interesuje mi historia polski.
3858,14,TP0,surprised,Ten miesiąc minął bardzo szybko!
3859,15,TP0,surprised,sporadycznie chodzę na siłownie.
3860,16,TP0,surprised,"- Racja, ten pomysł jest najlepszy!"
3861,17,TP0,surprised,Chcę przeczytać ten artykuł jeszcze raz.
3862,18,TP0,surprised,Kwiecień to czwarty miesiąc w roku.
3863,19,TP0,surprised,W wolnym czasie lubię czytać książki.
3864,2,TP0,surprised,Nie waźmy się ze sobą!
3865,20,TP0,surprised,Zima to czas jeźdzenia na sankach.
3866,21,TP0,surprised,Egipcjanie uważali Ibisy za święte?
3867,22,TP0,surprised,"Piesek wszedł do rzeki, żeby popływać."
3868,23,TP0,surprised,Woda w opasanie jest bardzo ciepła.
3869,24,TP0,surprised,Miasto tętni życiem nawet w nocy.
3870,25,TP0,surprised,Gorzka czekolada jest idealna na deser.
3871,26,TP0,surprised,Ten dzień potrafi spełniać życzenia.
3872,27,TP0,surprised,W niedzielę szkoła jest zamknięta.
3873,28,TP0,surprised,Podczas medytacji można wejść w trans.
3874,29,TP0,surprised,W październiku zaczyna się jesień.
3875,3,TP0,surprised,Chodźmy w tango!
3876,30,TP0,surprised,Każdy taniec ma swój własny rytm.
3877,31,TP0,surprised,Dokramcie koty wychodząc z domu.
3878,32,TP0,surprised,"Pamiętaj, że nadzieja umiera ostatnio."
3879,33,TP0,surprised,Po operacji nie mam żadnych blizn.
3880,34,TP0,surprised,Pan Janek jest naszym nowym sąsiadem.
3881,35,TP0,surprised,Aby upiec ciasto muszę kupić mączkę.
3882,36,TP0,surprised,Ten pomysł trąci brakiem realizmu.
3883,37,TP0,surprised,Relaksujące piasnki poprawiają nastrój.
3884,38,TP0,surprised,Rut Smoka to serial telewizyjny.
3885,39,TP0,surprised,Siwa oznacza żałobę po zmarłym.
3886,4,TP0,surprised,Dzieci muszą dużo jeść.
3887,40,TP0,surprised,W dzieciństwie uwielbiałem klekdy.
3888,41,TP0,surprised,W parku rośnie ogromne drzewo.
3889,42,TP0,surprised,"Przyjaciel to ktoś, kto zawsze jest po mojej stronie."
3890,43,TP0,surprised,Niania odegrała w moim życiu ważną rolę.
3891,44,TP0,surprised,"Tęsknota to uczucie, które każdy z nas zna."
3892,45,TP0,surprised,Postanowiłem wydać samochód na wakacje.
3893,46,TP0,surprised,Żółwica to dawne określenie na siostrę męża.
3894,47,TP0,surprised,Król był bardzo sprawiedliwym człowiekiem.
3895,48,TP0,surprised,Moja dziewczyna świętuje urodziny w sobotę.
3896,49,TP0,surprised,"Niektórzy powiedzą, że to państwo z kartonu."
3897,5,TP0,surprised,Przestań go jeździć.
3898,50,TP0,surprised,W muzeum można zobaczyć szkielet dinozaura.
3899,51,TP0,surprised,Strzelec to znak ze zygzaku następujący po skorpionie.
3900,52,TP0,surprised,Na złałą kończynę często zakłada się Gibbs.
3901,53,TP0,surprised,"Kittel to strój, który noszą lekarze."
3902,54,TP0,surprised,W grudniu często pada śnieg.
3903,55,TP0,surprised,Chodzę do szkoły prawie codziennie.
3904,56,TP0,surprised,Moje dziecko umie już mówić kilka słów.
3905,57,TP0,surprised,"Jest inaczej, aby polepszyć swoje zdrowie."
3906,58,TP0,surprised,Otrzymałem piękną pocztówkę z widokiem na górę.
3907,59,TP0,surprised,Kupiłem nowy słownik języka hiszpańskiego.
3908,6,TP0,surprised,"Dziunia, nie jesteś moim szefem!"
3909,60,TP0,surprised,Podczas wakacji udało mi się zobaczyć delfiny.
3910,61,TP0,surprised,Zupa pomidrowa to moje ulubione danie!
3911,62,TP0,surprised,Twoje słowa ma dla mnie wielkie znaczenie.
3912,63,TP0,surprised,Moja wizja na przyszłość jest jasna i wyraźna
3913,64,TP0,surprised,Ucho wykrywa dźwięki o różnej częstotliwości.
3914,65,TP0,surprised,Podczas remonto odkryliśmy staro-dawny mur.
3915,66,TP0,surprised,Rtenc jest jednym z pierwiastków chemicznych.
3916,67,TP0,surprised,Miło się 7 z najpiękniejszych uczuć.
3917,68,TP0,surprised,Zamek w Malborku jest jednym z najpiękniejszych w Polsce.
3918,69,TP0,surprised,Przez most na rzece można szybko dotrzeć do miasta.
3919,7,TP0,surprised,Życie jest pełne niespodzianek.
3920,70,TP0,surprised,Człowiek zaczyna umierać już w momencie narodzin.
3921,71,TP0,surprised,Paza wojskowa jest strategicznym punktem dla armii.
3922,72,TP0,surprised,Bastion był kiedyś ważnym elementem obrony miasta.
3923,73,TP0,surprised,Zawsze stawiam przed rzeczownikami właściwy rodzajnik.
3924,74,TP0,surprised,Ta liczba wydaje się być błędna. Sprawdźcie jeszcze raz.
3925,76,TP0,surprised,Woda jest podstawowym składnikiem życia na Ziemi.
3926,77,TP0,surprised,Marzec kojarzy się z wiosennymi promieniami słońca.
3927,78,TP0,surprised,Moim ulubionym sosem do pizzy jest sos cząstkowy.
3928,79,TP0,surprised,Mleko jest źródłem wapnia i innych składników odżywczych.
3929,8,TP0,surprised,Moja czecia jest bardzo pomocna.
3930,80,TP0,surprised,Do dzisiejszego obiadu potrzebuję mojego garnka.
3931,81,TP0,surprised,W lipcu jeżdżę z rodziną na wakacje nad morze.
3932,82,TP0,surprised,Czerwiec kojarzy się z zakończeniem roku szkolnego.
3933,83,TP0,surprised,Ten żerabak jest wychowany zgodnie z najlepszymi standardami.
3934,84,TP0,surprised,Kontrzeświadczenie za udzieloną pożyczkę było bardzo wysokie.
3935,85,TP0,surprised,"W bankach można założyć konto osobiste, oszczędnościowe lub kredytowe."
3936,86,TP0,surprised,Myślimy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu.
3937,87,TP0,surprised,Na targach rzemieślniczych można zobaczyć wiele unikatowych produktów.
3938,88,TP0,surprised,Jabłko jest bogate źródłem witamin i składników odżywczych.
3939,89,TP0,surprised,"Dopewniasz, jest jeden z przypadków gramatycznych w języku polskim."
3940,9,TP0,surprised,Piłka nożna to moja pasja.
3941,90,TP0,surprised,Choroba gregoriańska jest wykonywana podczas uroczystych nabożeństw.
3942,1,WR0,anger,Lubię czytać przed snem.
3943,10,WR0,anger,Kupiłem nową szafę do sypialni.
3944,11,WR0,anger,Nie zachowuj się jak grzygolak.
3945,12,WR0,anger,Mój teście zawsze służy radą.
3946,13,WR0,anger,Interesuje mnie historia Polski.
3947,14,WR0,anger,Ten miesiąc minął bardzo szybko.
3948,15,WR0,anger,sporadycznie chodzę na siłownie.
3949,16,WR0,anger,"Racja, ten pomysł jest najlepszy."
3950,17,WR0,anger,Chcę przeczytać ten artykuł jeszcze raz.
3951,18,WR0,anger,Kwiecień to czwarty miesiąc w roku.
3952,19,WR0,anger,W wolnym czasie lubię czytać książki.
3953,2,WR0,anger,Nie waźmy się ze sobą.
3954,20,WR0,anger,Zima to czas jeżdżenia na sankach.
3955,21,WR0,anger,Egipcjanie uważali Ibisy za święte.
3956,22,WR0,anger,"Piesek wszedł do rzeki, żeby popływać."
3957,23,WR0,anger,Woda w basenie jest bardzo ciepła.
3958,24,WR0,anger,Miasto tętni życiem nawet w nocy.
3959,25,WR0,anger,Gorzka czekolada jest idealna na deser.
3960,26,WR0,anger,Ten gen potrafi spełniać życzenia
3961,27,WR0,anger,W niedzielę szkoła jest zamknięta.
3962,28,WR0,anger,Podczas medytacji można wejść w trans.
3963,29,WR0,anger,W październiku zaczyna się jesień.
3964,3,WR0,anger,Chodźmy w tango.
3965,30,WR0,anger,Każdy taniec ma swój własny rytm.
3966,31,WR0,anger,Dokarmcie koty wychodząc z domu.
3967,32,WR0,anger,"Pamiętaj, że nadzieja umiera ostatnia."
3968,33,WR0,anger,Po operacji nie mam żadnych blizn.
3969,34,WR0,anger,Panie Męki jest naszym nowym sąsiadem.
3970,35,WR0,anger,Aby upiec ciasto muszę kupić mączkę.
3971,36,WR0,anger,Ten pomysł trąci brakiem realizmu.
3972,37,WR0,anger,Relaksujące piosenki poprawiają nastrój.
3973,38,WR0,anger,Ród smoka to serial telewizyjny.
3974,39,WR0,anger,Śliwa oznacza żałobę po zmarłym.
3975,4,WR0,anger,Dzieci muszą dużo jeść.
3976,40,WR0,anger,W dzieciństwie uwielbiałem klechty.
3977,41,WR0,anger,W parku rośnie ogromne drzewo.
3978,42,WR0,anger,"Przyjaciel to ktoś, kto zawsze jest po mojej stronie."
3979,43,WR0,anger,Niania odegrała w moim życiu ważną rolę.
3980,44,WR0,anger,"Ten sknota to uczucie, które każdy z nas zna."
3981,45,WR0,anger,Postanowiłem wynająć samochód na wakacje.
3982,46,WR0,anger,Żółwica to dawne określenie na siostrę męża.
3983,47,WR0,anger,Król był bardzo sprawiedliwym człowiekiem.
3984,48,WR0,anger,Moja dziewczyna świętuje urodziny w sobotę.
3985,49,WR0,anger,"Niektórzy powiedzą, że to państwo z kartonu."
3986,5,WR0,anger,Przestań go jeudić!
3987,50,WR0,anger,W muzeum można zobaczyć szkielet dinozaura.
