phraseNumber,speaker,emotion,gt,ai,1_1_match,cos_sim
84,WR0,happiness,kontrświadczenie za udzieloną pożyczkę było bardzo wysokie,kontraświadczenie za udzieloną pożyczkę było bardzo wysokie,False,0.9850894058825435
85,WR0,happiness,w bankach można założyć konto osobiste oszczędnościowe lub kredytowe,w bankach można założyć konto osobiste oszczędnościowe lub kredytowe,True,0.9999994218113143
86,WR0,happiness,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,True,0.9999995133017457
87,WR0,happiness,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,True,0.9999993402464232
88,WR0,happiness,jabłko jest bogatym źródłem witamin i składników odżywczych,jabłko jest bogate źródłem witamin i składników odżywczych,False,0.994793660099554
89,WR0,happiness,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,dopewnia czy jest jednym z przypadków gramatycznych w języku polskim,False,0.7015333838235016
9,WR0,happiness,piłka nożna to moja pasja,piłka nożna to moja pasja,True,1.0
90,WR0,happiness,chorał gregoriański jest wykonywany podczas uroczystych nabożeństw,horał gregoriański jest wykonywany podczas uroczystych nabożeństw,False,0.8257183013133224
1,WR0,neutral,lubię czytać przed snem,lubię czytać przed snem,True,0.9999999999999998
10,WR0,neutral,kupiłem nową szafę do sypialni,kupiłem nową szafę do sypialni,True,0.9999855016967463
12,WR0,neutral,mój teść zawsze służy radą,mój test zawsze służy radą,False,0.7161038843383783
13,WR0,neutral,interesuje mnie historia polski,interesuje mnie historia polski,True,1.0
14,WR0,neutral,ten miesiąc minął bardzo szybko,ten miesiąc minął bardzo szybko,True,0.9999993659684412
15,WR0,neutral,sporadycznie chodzę na siłownię,sporadycznie chodzę na siłownię,True,1.0
16,WR0,neutral,racja ten pomysł jest najlepszy,racja ten pomysł jest najlepszy,True,1.0
17,WR0,neutral,chcę przeczytać ten artykuł jeszcze raz,chcę przeczytać ten artykuł jeszcze raz,True,0.9999994431045287
18,WR0,neutral,kwiecień to czwarty miesiąc w roku,kwiecień to czwarty miesiąc w roku,True,1.0000000000000002
19,WR0,neutral,w wolnym czasie lubię czytać książki,w wolnym czasie lubię czytać książki,True,0.9999994212183435
2,WR0,neutral,nie waśńmy się ze sobą,nie waśnimy się ze sobą,False,0.892622119188727
20,WR0,neutral,zima to czas jeżdżenia na sankach,zima to czas jeżdżenia na sankę,False,0.9622587260221696
21,WR0,neutral,egipcjanie uważali ibisy za święte,egipcjanie uważali ibisy za święte,True,1.0000000000000002
22,WR0,neutral,piesek wszedł do rzeki żeby popływać,piesek wszedł do rzeki żeby popływać,True,1.0000000000000002
23,WR0,neutral,woda w basenie jest bardzo ciepła,woda w basenie jest bardzo ciepła,True,1.0000000000000002
24,WR0,neutral,miasto tętni życiem nawet w nocy,miasto tętni życiem nawet w nocy,True,0.9999046239240001
25,WR0,neutral,gorzka czekolada jest idealna na deser,gorzka czekolada jest idealna na deser,True,1.0000000000000002
26,WR0,neutral,ten dżin potrafi spełniać życzenia,ten gen potrafi spełniać życzenia,False,0.7744110877756364
27,WR0,neutral,w niedzielę szkoła jest zamknięta,w niedzielę szkoła jest zamknięta,True,0.9999994126460773
28,WR0,neutral,podczas medytacji można wejść w trans,podczas medytacji można wejść w tranz,False,0.9170269226508352
29,WR0,neutral,w październiku zaczyna się jesień,w październiku zaczyna się jesień,True,1.0
3,WR0,neutral,chodźmy w tango,chodźmy w tango,True,1.0
30,WR0,neutral,każdy taniec ma swój własny rytm,każdy taniec ma swój własny rytm,True,0.9999999999999998
31,WR0,neutral,dokarmcie koty wychodząc z domu,dokarmcie koty wychodząc z domu,True,0.9999991187117254
32,WR0,neutral,pamiętaj że nadzieja umiera ostatnia,pamiętaj że nadzieja umiera ostatnia,True,0.9999993831128833
33,WR0,neutral,po operacji nie mam żadnych blizn,po operacji nie mam żadnych blizn,True,0.9999999999999998
34,WR0,neutral,pan janek jest naszym nowym sąsiadem,pan janek jest naszym nowym sąsiadem,True,1.0
35,WR0,neutral,aby upiec ciasto muszę kupić mączkę,aby upiec ciasto muszę kupić mączkę,True,0.9999990840215123
36,WR0,neutral,ten pomysł trąci brakiem realizmu,ten pomysł trąci brakiem realizmu,True,1.0
37,WR0,neutral,relaksujące piosnki poprawiają nastrój,relaksujące piosenki poprawiają nastrój,False,0.9864045340580437
38,WR0,neutral,„ród smoka” to serial telewizyjny,rut smoka to serial telewizyjny,False,0.8281223145633214
39,WR0,neutral,sziwa oznacza żałobę po zmarłym,sziwa oznacza żałobę po zmarłym,True,0.9999992669379979
4,WR0,neutral,dzieci muszą dużo jeść,dzieci muszą dużo jeść,True,0.9999999999999998
40,WR0,neutral,w dzieciństwie uwielbiałem klechdy,w dzieciństwie uwielbiałem klechty,False,0.9467751309701858
41,WR0,neutral,w parku rośnie ogromne drzewo,w parku rośnie ogromne drzewo,True,0.9999994730661139
42,WR0,neutral,przyjaciel to ktoś kto zawsze jest po mojej stronie,przyjaciel to ktoś kto zawsze jest po mojej stronie,True,0.999999447263679
43,WR0,neutral,niania odegrała w moim życiu ważną rolę,niania odegrała w moim życiu ważną rolę,True,1.0000000000000002
44,WR0,neutral,tęsknota to uczucie które każdy z nas zna,tęsknota to uczucie które każdy z nas zna,True,1.0
45,WR0,neutral,postanowiłem wynająć samochód na wakacje,postanowiłem wynająć samochód na wakacje,True,0.9999999999999999
46,WR0,neutral,żołwica to dawne określenie na siostrę męża,żołowica to dawne określenie na siostrę męża,False,0.9418336097859151
47,WR0,neutral,król był bardzo sprawiedliwym człowiekiem,król był bardzo sprawiedliwym człowiekiem,True,0.9999992910463346
48,WR0,neutral,moja dziewczyna świętuje urodziny w sobotę,moja dziewczyna świętuje urodziny w sobotę,True,1.0
49,WR0,neutral,niektórzy powiedzą że to państwo z kartonu,niektórzy powiedzą że to państwo z kartonu,True,0.999999441461684
5,WR0,neutral,przestań go judzić,przestań go jeudić,False,0.818820393077839
50,WR0,neutral,w muzeum można zobaczyć szkielet dinozaura,w muzeum można zobaczyć szkielet dinozaura,True,1.0000000000000002
51,WR0,neutral,strzelec to znak zodiaku następujący po skorpionie,strzelec to znak zodiaku następujący po skorpionie,True,1.0
52,WR0,neutral,na złamaną kończynę często zakłada się gips,na złamaną kończynę często zakłada się gips,True,1.0000000000000002
53,WR0,neutral,kitel to strój który noszą lekarze,kittel to strój który noszą lekarze,False,0.915954507443235
54,WR0,neutral,w grudniu często pada śnieg,w grudniu często pada śnieg,True,1.0
55,WR0,neutral,chodzę do szkoły prawie codziennie,chodzę do szkoły prawie codziennie,True,1.0
56,WR0,neutral,moje dziecko umie już mówić kilka słów,moje dziecko umie już mówić kilka słów,True,1.0
57,WR0,neutral,jedz inaczej aby polepszyć swoje zdrowie,jedz inaczej aby polepszyć swoje zdrowie,True,0.9999991204583397
58,WR0,neutral,otrzymałem piękną pocztówkę z widokiem na góry,otrzymałem piękną pocztówkę z widokiem na góry,True,0.9999993502976349
59,WR0,neutral,kupiłem nowy słownik języka hiszpańskiego,kupiłem nowy słownik języka hiszpańskiego,True,0.999988866335166
6,WR0,neutral,dziunia nie jesteś moim szefem,dziunianie jesteś moim szefem,False,0.8342432124713255
60,WR0,neutral,podczas wakacji udało mi się zobaczyć delfiny,podczas wakacji udało mi się zobaczyć delfinę,False,0.9608679043590899
61,WR0,neutral,zupa pomidorowa to moje ulubione danie,zupa pomidorowa to moje ulubione danie,True,0.9999993032906249
62,WR0,neutral,twoje słowo ma dla mnie wielkie znaczenie,twoje słowo ma dla mnie wielkie znaczenie,True,1.0
63,WR0,neutral,moja wizja na przyszłość jest jasna i wyraźna,moja wizja na przyszłość jest jasna i wyraźna,True,0.9999994176201419
64,WR0,neutral,ucho wykrywa dźwięki o różnej częstotliwości,ucho wykrywa dźwięki o różnej częstotliwości,True,0.9999999999999999
65,WR0,neutral,podczas remontu odkryliśmy starodawny mur,podczas renowacji odkryliśmy starodawny mur,False,0.9634327513223185
66,WR0,neutral,rtęć jest jednym z pierwiastków chemicznych,retent jest jednym z pierwiastków chemicznych,False,0.6135100675162614
67,WR0,neutral,miłość jest jednym z najpiękniejszych uczuć,miłość jest jednym z najpiękniejszych uczuć,True,0.9999992917583883
68,WR0,neutral,zamek w malborku jest jednym z najpiękniejszych w polsce,zamek w malborku jest jednym z najpiękniejszych w polsce,True,1.0000000000000002
69,WR0,neutral,przez most na rzece można szybko dotrzeć do miasta,przez most na rzece można szybko dotrzeć do miasta,True,1.0000000000000002
7,WR0,neutral,życie jest pełne niespodzianek,życie jest pełne niespodzianek,True,1.0
70,WR0,neutral,człowiek zaczyna umierać już w momencie narodzin,człowiek zaczyna umierać już w momencie narodzin,True,0.9999992775616265
71,WR0,neutral,baza wojskowa jest strategicznym punktem dla armii,baza wojskowa jest strategicznym punktem dla armii,True,0.9999994104058348
72,WR0,neutral,bastion był kiedyś ważnym elementem obrony miasta,bastion był kiedyś ważnym elementem obrony miasta,True,1.0000000000000002
73,WR0,neutral,zawsze stawiam przed rzeczownikami właściwy rodzajnik,zawsze stawiam przed rzeczownikami właściwy rodzajnik,True,0.9999993132743753
74,WR0,neutral,ta liczba wydaje się być błędna sprawdź jeszcze raz,ta liczba wydaje się być błędna sprawdź jeszcze raz,True,0.9999994552558202
75,WR0,neutral,moja teściowa czasem przyjeżdża do nas w weekend,moja teściowa czasem przyjeżdża do nas w weekend,True,1.0000000000000002
76,WR0,neutral,woda jest podstawowym składnikiem życia na ziemi,woda jest podstawowym składnikiem życia na ziemi,True,0.9999994468058716
77,WR0,neutral,marzec kojarzy się z wiosennymi promieniami słońca,marzec kojarzy się z wiosennnymi promieniami słońca,False,0.9968797877605305
78,WR0,neutral,moim ulubionym sosem do pizzy jest sos czosnkowy,moim ulubionym sosem do pizzy jest sos czosnkowy,True,0.9999991547621528
79,WR0,neutral,mleko jest źródłem wapnia i innych składników odżywczych,mleko jest źródłem wapnia i innych składników odżywczych,True,0.9999990487956967
8,WR0,neutral,moja ciocia jest bardzo pomocna,moja ciocia jest bardzo pomocna,True,0.9999994074143475
80,WR0,neutral,do dzisiejszego obiadu potrzebuje małego garnczka,do dzisiejszego obiadu potrzebuje małego garniczka,False,0.8926984604787969
81,WR0,neutral,w lipcu wyjeżdżam z rodziną na wakacje nad morze,w lipcu wyjeżdżam z rodziną na wakacje nad morze,True,0.9999994822498234
82,WR0,neutral,czerwiec kojarzy się z zakończeniem roku szkolnego,czerwiec kojarzy się z zakończeniem roku szkolnego,True,1.0
83,WR0,neutral,ten źrebak jest wychowany zgodnie z najlepszymi standardami,ten zrzebak jest wychowany zgodnie z najlepszymi standardami,False,0.8550848380789515
84,WR0,neutral,kontrświadczenie za udzieloną pożyczkę było bardzo wysokie,kontrświadczenie za udzieloną pożyczkę było bardzo wysokie,True,0.9999993775784867
85,WR0,neutral,w bankach można założyć konto osobiste oszczędnościowe lub kredytowe,w bankach można założyć konto osobiste oszczędnościowe lub kredytowe,True,0.9999993680049063
86,WR0,neutral,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,True,1.0
87,WR0,neutral,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,True,0.9999994015761727
88,WR0,neutral,jabłko jest bogatym źródłem witamin i składników odżywczych,jabłko jest bogatym źródłem witamin i składników odżywczych,True,0.9999992379506948
89,WR0,neutral,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,True,0.9999992325122167
9,WR0,neutral,piłka nożna to moja pasja,piłka nożna to moja pasja,True,0.9999992026685589
90,WR0,neutral,chorał gregoriański jest wykonywany podczas uroczystych nabożeństw,chorał gregoriański jest wykonywany podczas uroczystych nabożeństw,True,1.0000000000000002
1,WR0,sadness,lubię czytać przed snem,lubię czytać przed snem,True,0.9999994384338522
10,WR0,sadness,kupiłem nową szafę do sypialni,kupiłem nową szafę do sypialni,True,0.999999449707928
11,WR0,sadness,nie zachowuj się jak żigolak,nie zachowuj się jak żigolak,True,0.9999994008862789
12,WR0,sadness,mój teść zawsze służy radą,mój test zawsze służy radą,False,0.7161038843383783
13,WR0,sadness,interesuje mnie historia polski,interesuje mnie historia polski,True,0.9999994307834914
14,WR0,sadness,ten miesiąc minął bardzo szybko,ten miesiąc minął bardzo szybko,True,0.9999993088003142
15,WR0,sadness,sporadycznie chodzę na siłownię,sporadycznie chodzę na siłownię,True,0.9999993257529134
16,WR0,sadness,racja ten pomysł jest najlepszy,racja ten pomysł jest najlepszy,True,0.9999994232236388
17,WR0,sadness,chcę przeczytać ten artykuł jeszcze raz,chcę przeczytać ten artykuł jeszcze raz,True,1.0000000000000002
18,WR0,sadness,kwiecień to czwarty miesiąc w roku,kwiecień to czwarty miesiąc w roku,True,1.0000000000000002
19,WR0,sadness,w wolnym czasie lubię czytać książki,w wolnym czasie lubię czytać książki,True,0.9999995119900825
2,WR0,sadness,nie waśńmy się ze sobą,nie waśnijmy się ze sobą,False,0.9335812390298771
20,WR0,sadness,zima to czas jeżdżenia na sankach,zima to czas jeżdżenia na sankach,True,0.9999991389247953
21,WR0,sadness,egipcjanie uważali ibisy za święte,egipcjanie uważali i bisy za święte,False,0.888494576278691
22,WR0,sadness,piesek wszedł do rzeki żeby popływać,piesek wszedł do rzeki żeby popływać,True,0.9999990122727629
23,WR0,sadness,woda w basenie jest bardzo ciepła,woda w basenie jest bardzo ciepła,True,0.9999993685796698
24,WR0,sadness,miasto tętni życiem nawet w nocy,miasto tętni życiem nawet w nocy,True,1.0
25,WR0,sadness,gorzka czekolada jest idealna na deser,gaszka czekolada jest idealna na deser,False,0.9370275166152723
26,WR0,sadness,ten dżin potrafi spełniać życzenia,ten dżin potrafi spełniać życzenia,True,0.9999992437125138
27,WR0,sadness,w niedzielę szkoła jest zamknięta,w niedzielę szkoła jest zamknięta,True,1.0000000000000002
28,WR0,sadness,podczas medytacji można wejść w trans,podczas medytacji można wejść w trans,True,0.9996304963487016
29,WR0,sadness,w październiku zaczyna się jesień,październiku zaczyna się jesień,False,0.9363697294121316
3,WR0,sadness,chodźmy w tango,chodźmy w tango,True,1.0
30,WR0,sadness,każdy taniec ma swój własny rytm,każdy taniec ma swój własny rytm,True,0.9999993884816804
31,WR0,sadness,dokarmcie koty wychodząc z domu,dokarmić koty wychodząc z domu,False,0.8822886077910683
32,WR0,sadness,pamiętaj że nadzieja umiera ostatnia,pamiętaj że nadzieja umiera ostatnia,True,0.9999994656547823
33,WR0,sadness,po operacji nie mam żadnych blizn,po operacji nie mam żadnych blizn,True,0.9999999999999998
34,WR0,sadness,pan janek jest naszym nowym sąsiadem,pan janek jest naszym nowym sąsiadem,True,0.9999991290995229
35,WR0,sadness,aby upiec ciasto muszę kupić mączkę,aby upiec ciasto muszę kupić mączkę,True,0.9999922070560777
36,WR0,sadness,ten pomysł trąci brakiem realizmu,ten pomysł strącił brakiem realizmu,False,0.9367893395435497
37,WR0,sadness,relaksujące piosnki poprawiają nastrój,relaksujące piosenki poprawiają nastrój,False,0.9864001298872521
38,WR0,sadness,„ród smoka” to serial telewizyjny,ruth smokato serial telewizyjny,False,0.6082926371088022
39,WR0,sadness,sziwa oznacza żałobę po zmarłym,siwa oznaczała żałobę po zmarłym,False,0.821283345829309
4,WR0,sadness,dzieci muszą dużo jeść,dzieci muszą dużo jeść,True,0.9999999999999998
40,WR0,sadness,w dzieciństwie uwielbiałem klechdy,w dzieciństwie uwielbiałem klechdy,True,0.9999991232520326
